eNB,TotCell Intervals,Context Drop Rate Den,Context Drop Rate Num,MaxNum VoIP Bear Per Cell,Context Drop NoDS1noEPC Rate Num,Context Drop NoDS1noEPC Rate Den,Context Drop NoDS1noEPC Rate,Data ERAB Drop Rate Num,Data ERAB Drop Rate Den,Data ERAB Drop Rate,Data ERAB Drop NoDS1noSGW Rate Num,Data ERAB Drop NoDS1noSGW Rate Den,Data ERAB Drop NoDS1noSGW Rate,RRC Connection Failure Rate Num,RRC Connection Failure Rate Den,RRC Connection Failure Rate,UE Context Setup Failure Rate Num,UE Context Setup Failure Rate Den,UE Context Setup Failure Rate,Data ERAB Setup Failure Rate Num,Data ERAB Setup Failure Rate Den,Data ERAB Setup Failure Rate,Ave RRC Connected Users Num,Ave RRC Connected Users Den,Ave RRC Connected Users,Max RRC Connected Users,DLBurst User TPUT Mbps Num,DLBurst User TPUT Mbps Den,DLBurst User TPUT Mbps,ULBurst User TPUT Mbps Num,ULBurst User TPUT Mbps Den,ULBurst User TPUT Mbps,Intra eNB Total HOFailure Rate Num,Intra eNB Total HOFailure Rate,Intra eNB Total HOFailure xIFLB Rate Num,Intra eNB Total HOFailure xIFLB Rate,X2 Total Handover Failure Rate Num,X2 Total Handover Failure Rate Den,X2 Total Handover Failure Rate,X2 Total Handover Failure 15 1 Rate Num,X2 Total Handover Failure 15 1 Rate Den,X2 Total Handover Failure 15 1 Rate,S1 interface Handover Failure Rate Num,VoLTE ERAB Setup Failure Rate Num,VoLTE ERAB Setup Failure Rate,VoLTE ERAB Drop Rate Num,VoLTE ERAB Drop Rate Den,VoLTE ERAB Drop Rate,VoLTE ERAB Drop NoDS1noPS Rate Num,VoLTE ERAB Drop NoDS1noPS Rate Den,VoLTE ERAB Drop NoDS1noPS Rate,VoLTE HO Failure Rate Num,VoLTE HO Failure Rate Den,AveNum VoIP Bear Per Cell Num,AveNum VoIP Bear Per Cell,Context Drop Rate
131041_COLLIN_CREEK,36,45048,41,2.766666667,5,45048,0.0001,71,82023,0.0009,8.916971515,82023,0.0001,12,41102,0.0003,3,40604,0.0001,6,82029,0.0001,482917,32400,14.9,303,42099264,6511583,6.47,20478336,3566040,5.74,1,0.0006,1,0.0007,10,2393,0.0042,12,2393,0.005,0,0,0,0,86,0,0,86,0,0,93,343,0.01,0.0009
131041_COLLIN_CREEK,36,76747,92,6.622222222,14,76747,0.0002,174,136583,0.0013,22.081099,136583,0.0002,11,67713,0.0002,5,67252,0.0001,14,136597,0.0001,848142,32400,26.18,428,86541584,15722472,5.5,37839832,12348307,3.06,1,0.0003,1,0.0004,13,5641,0.0023,31,5641,0.0055,2,0,0,2,266,0.0075,0,266,0,6,160,777,0.01,0.0012
131041_COLLIN_CREEK,36,73413,116,8.394444444,13,73413,0.0002,217,130484,0.0017,11.82184431,130484,0.0001,33,64697,0.0005,6,64028,0.0001,18,130502,0.0001,881187,32400,27.2,436,85429344,15354628,5.56,15539544,7921923,1.96,2,0.0007,2,0.0009,17,6015,0.0028,36,6015,0.006,1,0,0,5,363,0.0138,1,363,0.0028,9,260,1256,0.01,0.0016
131041_COLLIN_CREEK,36,72420,111,9.024444444,15,72420,0.0002,220,129357,0.0017,32.18759405,129357,0.0002,22,64432,0.0003,7,63699,0.0001,11,129366,0.0001,888229,32400,27.41,421,86083728,13522719,6.37,12682816,8715138,1.46,1,0.0004,1,0.0005,4,5225,0.0008,13,5225,0.0025,1,0,0,3,466,0.0064,0,466,0,8,268,1255,0.01,0.0015
131041_COLLIN_CREEK,36,70950,108,8.428888889,13,70950,0.0002,190,126065,0.0015,7.508779392,126065,0.0001,28,62805,0.0004,2,62191,0,13,126078,0.0001,872611,32400,26.93,402,89141496,17717942,5.03,16874536,11349801,1.49,0,0,0,0,22,5204,0.0042,31,5204,0.006,1,1,0.0019,9,515,0.0175,0,515,0,8,244,1314,0.01,0.0015
131041_COLLIN_CREEK,36,84543,162,12.43888889,21,84543,0.0002,290,149080,0.0019,23.84791114,149080,0.0002,29,74128,0.0004,5,73545,0.0001,13,149091,0.0001,1021289,32400,31.52,469,141566000,25485225,5.55,17577272,12420289,1.42,0,0,3,0.001,26,6185,0.0042,42,6185,0.0068,0,1,0.0017,12,569,0.0211,1,569,0.0018,16,289,1371,0.01,0.0019
131041_COLLIN_CREEK,36,100359,116,9.68,19,100359,0.0002,219,176557,0.0012,26.95453382,176557,0.0002,35,87818,0.0004,9,87250,0.0001,23,176580,0.0001,1223618,32400,37.77,520,135823552,33837993,4.01,25023848,19457390,1.29,14,0.0027,13,0.004,24,7418,0.0032,37,7418,0.005,0,0,0,5,703,0.0071,0,703,0,17,286,1476,0.01,0.0012
131041_COLLIN_CREEK,36,96215,161,11.85777778,16,96215,0.0002,292,169055,0.0017,18.55327221,169055,0.0001,26,84045,0.0003,15,83315,0.0002,31,169084,0.0002,1146838,32400,35.4,504,125250072,27355772,4.58,30458816,14048465,2.17,2,0.0004,2,0.0007,11,7469,0.0015,35,7469,0.0047,0,0,0,6,647,0.0093,0,647,0,20,298,1580,0.01,0.0017
131041_COLLIN_CREEK,36,85470,160,11.07555556,25,85470,0.0003,300,150139,0.002,28.92874719,150139,0.0002,44,74473,0.0006,25,73871,0.0003,49,150188,0.0003,1043346,32400,32.2,464,116097208,25623552,4.53,15060016,13551253,1.11,1,0.0002,2,0.0007,26,6929,0.0038,42,6929,0.0061,1,0,0,6,681,0.0088,1,681,0.0015,14,295,1633,0.01,0.0019
131041_COLLIN_CREEK,36,86640,153,10.06222222,20,86640,0.0002,284,150769,0.0019,18.58782867,150769,0.0001,59,75017,0.0008,22,74433,0.0003,44,150813,0.0003,1075080,32400,33.18,481,138295240,35161160,3.93,17175216,15304186,1.12,2,0.0005,2,0.0007,36,7616,0.0047,47,7616,0.0062,0,0,0,8,635,0.0126,1,635,0.0016,15,295,1671,0.01,0.0018
131041_COLLIN_CREEK,36,92428,160,17.73111111,29,92428,0.0003,286,159078,0.0018,30.72161542,159078,0.0002,30,78634,0.0004,11,78143,0.0001,22,159096,0.0001,1181705,32400,36.47,519,142219304,40156709,3.54,16760624,19626604,0.85,1,0.0002,1,0.0003,29,9308,0.0031,62,9308,0.0067,0,2,0.0022,11,810,0.0136,4,810,0.0049,20,396,2377,0.01,0.0017
131041_COLLIN_CREEK,27,70543,115,16.67444444,13,70543,0.0002,215,119887,0.0018,9.283099448,119887,0.0001,35,59480,0.0006,6,59017,0.0001,19,119906,0.0002,894229,24300,36.8,518,99283872,26373182,3.76,12324792,12733517,0.97,0,0,0,0,20,7515,0.0027,42,7515,0.0056,0,0,0,10,570,0.0175,0,570,0,25,293,1892,0.01,0.0016
131041_COLLIN_CREEK,36,89965,119,15.64777778,13,89965,0.0001,206,153830,0.0013,9.530799902,153830,0.0001,30,76604,0.0004,10,76073,0.0001,22,153850,0.0001,1104010,32400,34.07,495,140070512,41389075,3.38,18565936,17291347,1.07,4,0.0009,4,0.0013,29,8752,0.0033,49,8752,0.0056,0,0,0,6,574,0.0105,0,574,0,17,322,1810,0.01,0.0013
131041_COLLIN_CREEK,36,79297,136,9.962222222,25,79297,0.0003,250,139866,0.0018,33.24440109,139866,0.0002,28,69734,0.0004,4,69016,0.0001,17,139883,0.0001,943723,32400,29.13,449,126466152,22880488,5.53,15762216,12880816,1.22,2,0.0006,2,0.0008,20,6089,0.0033,33,6089,0.0054,0,1,0.0023,4,410,0.0098,1,410,0.0024,7,248,1113,0.01,0.0017
131041_COLLIN_CREEK,36,60361,116,6.216666667,17,60361,0.0003,205,107256,0.0019,15.56668952,107256,0.0001,34,53783,0.0006,3,53006,0.0001,7,107261,0.0001,713638,32400,22.03,374,100869576,16521983,6.11,11858408,10306004,1.15,1,0.0004,1,0.0006,8,4159,0.0019,20,4159,0.0048,0,0,0,2,215,0.0093,0,215,0,8,159,740,0.01,0.0019
131041_COLLIN_CREEK,36,47548,89,4.32,6,47548,0.0001,160,84891,0.0019,3.209295275,84891,0,13,42613,0.0003,0,41977,0,6,84897,0.0001,564958,32400,17.44,301,83020352,14787815,5.61,9510168,8196499,1.16,1,0.0005,1,0.0007,5,3066,0.0016,13,3066,0.0042,0,0,0,2,158,0.0127,1,158,0.0063,3,121,457,0.01,0.0019
131041_COLLIN_CREEK,36,38835,75,3.396666667,10,38835,0.0003,132,69235,0.0019,3.542373641,69235,0.0001,11,34854,0.0003,1,34148,0,3,69234,0,451647,32400,13.94,269,59661096,10943276,5.45,13366040,5595483,2.39,1,0.0009,1,0.0009,3,2804,0.0011,10,2804,0.0036,0,0,0,4,117,0.0342,0,117,0,6,107,394,0.01,0.0019
131041_COLLIN_CREEK,36,30403,49,2.827777778,8,30403,0.0003,77,55941,0.0014,2.90077521,55941,0.0001,14,28017,0.0005,2,27605,0.0001,7,55948,0.0001,358829,32400,11.07,221,46790800,6103870,7.67,4471488,3102014,1.44,1,0.0014,1,0.0014,6,1596,0.0038,6,1596,0.0038,0,0,0,1,71,0.0141,1,71,0.0141,2,73,229,0.01,0.0016
131041_COLLIN_CREEK,36,24550,22,1.964444444,1,24550,0,37,46293,0.0008,0.969552807,46293,0,6,23195,0.0003,2,22987,0.0001,3,46294,0.0001,280093,32400,8.64,173,30818120,2779237,11.09,2698400,1673534,1.61,0,0,0,0,4,908,0.0044,4,908,0.0044,0,0,0,0,39,0,0,39,0,0,48,109,0.01,0.0009
131041_COLLIN_CREEK,36,22018,36,1.538888889,7,22018,0.0003,59,42369,0.0014,6.037656904,42369,0.0001,4,21211,0.0002,3,20989,0.0001,4,42373,0.0001,245399,32400,7.57,141,21189272,1756621,12.06,1632496,1034032,1.58,0,0,0,0,0,499,0,3,499,0.006,0,0,0,0,30,0,0,30,0,1,32,42,0.01,0.0016
131041_COLLIN_CREEK,36,20680,21,1,4,20680,0.0002,35,40298,0.0009,4.841866009,40298,0.0001,4,20125,0.0002,1,19925,0.0001,2,40300,0,216170,32400,6.67,129,16309360,1180064,13.82,1815864,1114885,1.63,0,0,0,0,0,375,0,0,375,0,0,0,0,1,29,0.0345,0,29,0,0,30,52,0.01,0.001
131041_COLLIN_CREEK,36,18711,10,0.633333333,3,18711,0.0002,16,36339,0.0004,3.010452962,36339,0.0001,1,18332,0.0001,0,18143,0,0,36339,0,194633,32400,6.01,125,10903424,858168,12.71,848648,710584,1.19,0,0,0,0,0,250,0,0,250,0,0,0,0,0,21,0,0,21,0,0,21,25,0.02,0.0005
131041_COLLIN_CREEK,36,18545,7,0.43,1,18545,0.0001,10,35793,0.0003,1.00219539,35793,0,3,18109,0.0002,0,17814,0,0,35793,0,191755,32400,5.92,120,6188192,467327,13.24,893456,689299,1.3,0,0,0,0,2,300,0.0067,2,300,0.0067,0,0,0,0,7,0,0,7,0,0,16,17,0.01,0.0004
131041_COLLIN_CREEK,36,19093,8,0.502222222,3,19093,0.0002,17,37023,0.0005,9.010892382,37023,0.0002,1,18537,0.0001,2,18337,0.0001,4,37027,0.0001,196702,32400,6.07,126,8926080,647800,13.78,1422176,618269,2.3,0,0,0,0,1,346,0.0029,1,346,0.0029,0,0,0,0,10,0,0,10,0,0,21,32,0.02,0.0004
131041_COLLIN_CREEK,36,23006,9,0.358888889,1,23006,0,19,42553,0.0004,6.003115265,42553,0.0001,7,21852,0.0003,0,21144,0,0,42553,0,237828,32400,7.34,146,14024312,1283233,10.93,2037984,1072604,1.9,0,0,0,0,3,757,0.004,3,757,0.004,0,0,0,1,20,0.05,0,20,0,0,25,48,0.02,0.0004
131041_COLLIN_CREEK,36,29672,22,1.117777778,0,29672,0,42,54494,0.0008,3.986863343,54494,0.0001,4,27395,0.0001,1,26920,0,5,54499,0.0001,308066,32400,9.51,190,32541576,2715340,11.98,3862080,1981718,1.95,0,0,0,0,3,1496,0.002,4,1496,0.0027,0,0,0,0,50,0,0,50,0,0,46,99,0.01,0.0007
131041_COLLIN_CREEK,36,40895,43,2.55,5,40895,0.0001,77,73836,0.001,4.968770445,73836,0.0001,8,36945,0.0002,4,36433,0.0001,9,73841,0.0001,447839,32400,13.82,251,51719240,6005827,8.61,4852416,3200357,1.52,0,0,1,0.0008,1,2672,0.0004,4,2672,0.0015,0,0,0,1,130,0.0077,0,130,0,1,85,276,0.01,0.0011
131041_COLLIN_CREEK,36,54067,55,4.685555556,8,54067,0.0001,100,97044,0.001,7.430690351,97044,0.0001,13,48459,0.0003,7,48054,0.0001,14,97056,0.0001,627214,32400,19.36,317,63439840,8866403,7.16,8639272,5029508,1.72,1,0.0005,1,0.0006,8,3746,0.0021,16,3746,0.0043,0,0,0,1,257,0.0039,0,257,0,4,144,518,0.01,0.001
131041_COLLIN_CREEK,36,66067,86,6.448888889,10,66067,0.0002,148,116890,0.0013,6.587058557,116890,0.0001,31,57846,0.0005,5,57385,0.0001,6,116896,0.0001,776855,32400,23.98,389,98498184,17605594,5.59,13251464,10297900,1.29,0,0,1,0.0004,13,5255,0.0025,24,5255,0.0046,0,2,0.0052,1,365,0.0027,0,365,0,3,195,797,0.01,0.0013
131041_COLLIN_CREEK,36,81938,102,12.34111111,20,81938,0.0002,187,143768,0.0013,22.43006001,143768,0.0002,28,71130,0.0004,3,70596,0,14,143782,0.0001,979819,32400,30.24,446,127803616,26730253,4.78,18614256,11291060,1.65,2,0.0005,2,0.0007,12,6649,0.0018,29,6649,0.0044,0,0,0,2,496,0.004,0,496,0,10,245,1021,0.01,0.0012
131041_COLLIN_CREEK,36,96019,125,8.833333333,14,96019,0.0001,235,168882,0.0014,18.8027957,168882,0.0001,24,83747,0.0003,8,83153,0.0001,13,168892,0.0001,1111634,32400,34.31,481,133280960,27097345,4.92,18166984,14087573,1.29,3,0.0006,3,0.001,26,7484,0.0035,34,7484,0.0045,0,0,0,4,521,0.0077,0,521,0,8,227,979,0.01,0.0013
131041_COLLIN_CREEK,36,97514,137,7.665555556,19,97514,0.0002,258,170455,0.0015,24.3623774,170455,0.0001,42,84841,0.0005,5,84274,0.0001,19,170474,0.0001,1104000,32400,34.07,490,165100984,33756255,4.89,22569216,13409686,1.68,7,0.0013,5,0.0015,14,7431,0.0019,32,7431,0.0043,0,0,0,2,448,0.0045,0,448,0,6,216,868,0.01,0.0014
131041_COLLIN_CREEK,36,93367,115,7.834444444,26,93367,0.0003,206,162691,0.0013,31.73839062,162691,0.0002,26,81099,0.0003,5,80424,0.0001,11,162696,0.0001,1075765,32400,33.2,505,156127352,36228888,4.31,19223680,12679661,1.52,4,0.0008,4,0.0013,36,7227,0.005,51,7227,0.0071,0,0,0,3,429,0.007,0,429,0,13,205,952,0.01,0.0012
131041_COLLIN_CREEK,36,88185,142,6.693333333,39,88185,0.0004,269,153750,0.0017,61.02762925,153750,0.0004,16,76835,0.0002,0,75675,0,3,153751,0,1007248,32400,31.09,465,139176816,25757241,5.4,18600208,13522928,1.38,2,0.0004,1,0.0003,18,6744,0.0027,34,6744,0.005,0,0,0,1,418,0.0024,0,418,0,9,206,897,0.01,0.0016
131041_COLLIN_CREEK,36,87436,103,7.86,18,87436,0.0002,189,151982,0.0012,24.52724864,151982,0.0002,22,75518,0.0003,7,75051,0.0001,12,151994,0.0001,1010748,32400,31.2,467,143581848,34195499,4.2,20964336,13206977,1.59,3,0.0006,2,0.0006,12,7114,0.0017,30,7114,0.0042,0,0,0,6,438,0.0137,0,438,0,4,203,865,0.01,0.0012
131041_COLLIN_CREEK,36,86374,115,6.573333333,17,86374,0.0002,219,150509,0.0015,22.99280534,150509,0.0002,21,74611,0.0003,2,74147,0,10,150519,0.0001,983046,32400,30.34,454,128072440,36405179,3.52,30392160,14266857,2.13,0,0,0,0,13,6795,0.0019,26,6795,0.0038,0,0,0,6,391,0.0153,1,391,0.0026,6,199,772,0.01,0.0013
131041_COLLIN_CREEK,36,83862,102,7.057777778,17,83862,0.0002,189,145953,0.0013,19.96990338,145953,0.0001,36,72529,0.0005,2,71799,0,12,145965,0.0001,963659,32400,29.74,453,136946248,35087659,3.9,22659120,16721383,1.36,1,0.0002,2,0.0007,15,7155,0.0021,33,7155,0.0046,0,0,0,5,383,0.0131,0,383,0,15,195,939,0.01,0.0012
131041_COLLIN_CREEK,36,76723,127,4.97,11,76723,0.0001,223,134805,0.0017,7.584240703,134805,0.0001,33,67200,0.0005,4,66495,0.0001,13,134813,0.0001,891698,32400,27.52,438,131090040,27956359,4.69,16681416,14581757,1.14,4,0.0011,3,0.0012,17,5755,0.003,28,5755,0.0049,0,0,0,7,307,0.0228,1,307,0.0033,5,165,675,0.01,0.0017
131041_COLLIN_CREEK,36,61519,129,3.886666667,16,61519,0.0003,225,109322,0.0021,5.796550504,109322,0.0001,21,54520,0.0004,0,54027,0,10,109328,0.0001,724123,32400,22.35,355,107178056,19081324,5.62,15385856,12554155,1.23,1,0.0004,1,0.0005,7,4261,0.0016,20,4261,0.0047,0,0,0,1,200,0.005,0,200,0,4,145,549,0.01,0.0021
131041_COLLIN_CREEK,36,53618,98,2.69,10,53618,0.0002,171,95899,0.0018,4.885093462,95899,0.0001,16,47884,0.0003,2,47436,0,5,95897,0.0001,633436,32400,19.55,323,88838744,15735918,5.65,17575728,11840214,1.48,0,0,0,0,17,3807,0.0045,25,3807,0.0066,0,0,0,0,139,0,0,139,0,4,117,375,0.01,0.0018
131041_COLLIN_CREEK,36,42979,62,3.845555556,8,42979,0.0002,110,77796,0.0014,3.295767541,77796,0,16,38771,0.0004,2,38399,0.0001,8,77804,0.0001,490999,32400,15.15,266,58435304,8335948,7.01,7929608,5504082,1.44,0,0,0,0,6,2706,0.0022,12,2706,0.0044,0,0,0,0,90,0,0,90,0,2,82,253,0.01,0.0014
131041_COLLIN_CREEK,36,34972,38,1.287777778,5,34972,0.0001,65,64813,0.001,2.788850501,64813,0,21,32344,0.0006,0,32066,0,2,64813,0,393540,32400,12.15,226,59414800,7431867,7.99,6178720,4201758,1.47,0,0,0,0,3,1839,0.0016,4,1839,0.0022,0,0,0,0,104,0,0,104,0,0,64,165,0.01,0.0011
131041_COLLIN_CREEK,36,35652,28,1.215555556,5,35652,0.0001,49,66855,0.0007,4.922535211,66855,0.0001,14,33217,0.0004,1,32923,0,2,66855,0,382052,40500,9.43,187,39042568,4923974,7.93,4877272,3285643,1.48,0,0,0,0,3,1752,0.0017,3,1752,0.0017,0,0,0,0,57,0,0,57,0,0,50,113,0.01,0.0008
131041_COLLIN_CREEK,36,20009,14,1.227777778,5,20009,0.0002,23,38431,0.0006,7.00759026,38431,0.0002,7,19332,0.0004,0,19148,0,0,38429,0,199918,32400,6.17,127,11390312,990459,11.5,1582880,870840,1.82,0,0,0,0,1,501,0.002,1,501,0.002,0,0,0,0,13,0,0,13,0,0,25,32,0.01,0.0007
131041_COLLIN_CREEK,36,19801,8,1.358888889,1,19801,0.0001,15,38591,0.0004,0.81112564,38591,0,2,19264,0.0001,0,19100,0,0,38591,0,196980,32400,6.08,130,7029960,526030,13.36,948392,534604,1.77,0,0,0,0,0,365,0,0,365,0,0,0,0,0,13,0,0,13,0,0,21,27,0.01,0.0004
131041_COLLIN_CREEK,36,19312,4,0.163333333,1,19312,0.0001,6,37022,0.0002,2.007561437,37022,0.0001,7,18746,0.0004,0,18421,0,0,37022,0,184718,32400,5.7,118,5903744,438103,13.48,648504,365012,1.78,0,0,0,0,0,428,0,0,428,0,0,0,0,0,3,0,0,3,0,0,14,23,0.03,0.0002
131041_COLLIN_CREEK,36,19557,12,0.147777778,7,19557,0.0004,21,37591,0.0006,11.97935729,37591,0.0003,9,18869,0.0005,1,18646,0.0001,3,37594,0.0001,188536,32400,5.82,123,8161472,642297,12.71,867664,514497,1.69,0,0,0,0,1,507,0.002,1,507,0.002,0,0,0,0,5,0,0,5,0,0,14,11,0.03,0.0006
131041_COLLIN_CREEK,36,22184,14,1.028888889,1,22184,0,24,42044,0.0006,1,42044,0,14,21181,0.0007,0,20916,0,0,42042,0,225691,32400,6.97,149,12200168,1031667,11.83,1158000,931951,1.24,0,0,0,0,0,742,0,0,742,0,0,0,0,0,10,0,0,10,0,0,21,23,0,0.0006
131041_COLLIN_CREEK,36,30693,31,1.198888889,2,30693,0.0001,50,58063,0.0009,1.995776135,58063,0,11,28968,0.0004,0,28699,0,1,58064,0,321111,32400,9.91,210,25975560,2600740,9.99,4174184,2005424,2.08,1,0.002,1,0.002,2,1187,0.0017,2,1187,0.0017,0,0,0,0,32,0,0,32,0,1,47,105,0.01,0.001
131041_COLLIN_CREEK,36,42065,53,1.264444444,15,42065,0.0004,94,78695,0.0012,25.71241409,78695,0.0003,17,39156,0.0004,0,38825,0,6,78701,0.0001,450818,32400,13.91,255,43660272,4976277,8.77,4831216,3066260,1.58,0,0,0,0,5,1928,0.0026,5,1928,0.0026,0,0,0,1,78,0.0128,0,78,0,2,69,183,0.01,0.0013
131041_COLLIN_CREEK,36,50964,53,2.26,8,50964,0.0002,99,93900,0.0011,10.89112168,93900,0.0001,18,46663,0.0004,1,46331,0,2,93900,0,552190,32400,17.04,296,62704792,8076973,7.76,6660176,4388934,1.52,0,0,0,0,1,2760,0.0004,5,2760,0.0018,0,0,0,1,108,0.0093,1,108,0.0093,2,89,299,0.02,0.001
131041_COLLIN_CREEK,36,60403,66,5.044444444,8,60403,0.0001,117,108569,0.0011,7.825887723,108569,0.0001,17,54045,0.0003,1,53597,0,2,108569,0,691283,32400,21.34,332,101185544,14414407,7.02,11365792,6122609,1.86,4,0.0017,5,0.0025,15,4008,0.0037,20,4008,0.005,0,0,0,1,214,0.0047,0,214,0,5,125,461,0.01,0.0011
131041_COLLIN_CREEK,36,73069,86,4.165555556,16,73069,0.0002,168,130290,0.0013,26.83277196,130290,0.0002,22,64680,0.0003,2,64257,0,9,130299,0.0001,827728,32400,25.55,406,142189704,23413954,6.07,12639944,9007208,1.4,3,0.0008,3,0.0011,10,4662,0.0021,21,4662,0.0045,0,1,0.0038,4,250,0.016,2,250,0.008,1,135,485,0.01,0.0012
131041_COLLIN_CREEK,36,81962,98,4.685555556,13,81962,0.0002,183,143339,0.0013,17.45131198,143339,0.0001,28,71469,0.0004,6,70979,0.0001,11,143346,0.0001,934701,32400,28.85,440,128421672,35302641,3.64,15868712,12783863,1.24,3,0.0007,3,0.001,19,6116,0.0031,33,6116,0.0054,0,0,0,2,303,0.0066,0,303,0,5,153,669,0.01,0.0012
131041_COLLIN_CREEK,36,90082,103,5.6,13,90082,0.0001,197,156803,0.0013,17.41881525,156803,0.0001,19,77984,0.0002,5,77310,0.0001,15,156818,0.0001,1017293,32400,31.4,456,141541336,33183981,4.27,17454584,12812067,1.36,2,0.0004,2,0.0006,17,7043,0.0024,30,7043,0.0043,0,0,0,6,344,0.0174,1,344,0.0029,6,169,695,0.01,0.0011
131041_COLLIN_CREEK,36,83354,127,6.548888889,37,83354,0.0004,223,144737,0.0015,49.68938891,144737,0.0003,51,72271,0.0007,35,71534,0.0005,75,144812,0.0005,967027,32400,29.85,454,121398712,29257422,4.15,25754200,14117755,1.82,7,0.0015,6,0.002,23,6527,0.0035,34,6527,0.0052,0,1,0.0026,3,303,0.0099,0,303,0,2,193,941,0.01,0.0015
131041_COLLIN_CREEK,36,72717,97,6.656666667,17,72717,0.0002,175,126732,0.0014,14.73390623,126732,0.0001,22,63136,0.0003,4,62634,0.0001,4,126734,0,853001,32400,26.33,419,128825784,31184247,4.13,18506744,13360945,1.39,0,0,0,0,15,5843,0.0026,26,5843,0.0044,0,1,0.003,2,322,0.0062,0,322,0,10,168,832,0.01,0.0013
131041_COLLIN_CREEK,36,62911,84,5.844444444,11,62911,0.0002,141,111069,0.0013,11.59296461,111069,0.0001,16,55535,0.0003,5,54892,0.0001,12,111081,0.0001,741456,32400,22.88,362,102890968,22201968,4.63,11244608,7897086,1.42,1,0.0004,1,0.0005,21,4615,0.0046,28,4615,0.0061,0,0,0,2,244,0.0082,0,244,0,5,167,713,0.01,0.0013
131041_COLLIN_CREEK,36,58832,151,5.87,22,58832,0.0004,276,104416,0.0026,21.69687347,104416,0.0002,13,52214,0.0002,6,51628,0.0001,10,104422,0.0001,698817,32400,21.57,347,95937032,14867142,6.45,8755280,7131385,1.23,3,0.0014,4,0.0021,13,4361,0.003,21,4361,0.0048,0,0,0,3,264,0.0114,0,264,0,5,175,696,0.01,0.0026
131041_COLLIN_CREEK,36,56998,91,4.877777778,11,56998,0.0002,172,102100,0.0017,13.56070344,102100,0.0001,10,50916,0.0002,5,50518,0.0001,15,102115,0.0001,685430,32400,21.16,346,104237384,16704969,6.24,9624240,7383857,1.3,1,0.0005,1,0.0006,8,3997,0.002,13,3997,0.0033,0,0,0,2,287,0.007,1,287,0.0035,4,162,652,0.01,0.0016
131041_COLLIN_CREEK,36,47990,54,4.688888889,5,47990,0.0001,103,86498,0.0012,8.867322428,86498,0.0001,16,43357,0.0004,6,42847,0.0001,10,86504,0.0001,570282,32400,17.6,302,88021304,13424596,6.56,7952280,6418670,1.24,1,0.0007,2,0.0015,16,3172,0.005,22,3172,0.0069,0,0,0,7,169,0.0414,1,169,0.0059,0,134,551,0.01,0.0011
131041_COLLIN_CREEK,36,40917,48,4.848888889,4,40917,0.0001,85,74321,0.0011,3.914347121,74321,0.0001,14,37177,0.0004,2,36724,0.0001,6,74325,0.0001,496417,32400,15.32,280,72076240,11299892,6.38,6559440,4653944,1.41,1,0.0009,1,0.0009,5,2640,0.0019,11,2640,0.0042,0,0,0,2,151,0.0132,0,151,0,1,123,475,0.01,0.0012
131041_COLLIN_CREEK,36,31932,55,4.17,5,31932,0.0002,89,59404,0.0015,3.931291159,59404,0.0001,14,29706,0.0005,4,29404,0.0001,11,59413,0.0002,387357,32400,11.96,223,58982552,6601962,8.93,6389624,3486274,1.83,0,0,0,0,4,1528,0.0026,5,1528,0.0033,0,1,0.0089,0,91,0,0,91,0,2,99,277,0.01,0.0017
131041_COLLIN_CREEK,36,28452,33,2.452222222,7,28452,0.0002,52,53764,0.001,5,53764,0.0001,11,26770,0.0004,0,26524,0,2,53764,0,310919,32400,9.6,192,29682152,4233690,7.01,3241608,2295353,1.41,1,0.0019,1,0.0019,9,1052,0.0086,9,1052,0.0086,0,0,0,0,64,0,0,64,0,0,59,155,0.01,0.0012
131041_COLLIN_CREEK,36,24604,31,1.493333333,1,24604,0,51,47687,0.0011,0,47687,0,10,23739,0.0004,0,23499,0,1,47686,0,256401,32400,7.91,154,27505816,3936228,6.99,2697872,1923164,1.4,1,0.0037,1,0.0037,1,579,0.0017,1,579,0.0017,0,0,0,1,40,0.025,0,40,0,0,40,67,0.01,0.0013
131041_COLLIN_CREEK,36,22309,25,0.382222222,4,22309,0.0002,41,43734,0.0009,2.95825401,43734,0.0001,3,21812,0.0001,1,21575,0,3,43737,0.0001,219625,32400,6.78,148,17440544,1802086,9.68,1886536,1208561,1.56,0,0,0,0,0,342,0,1,342,0.0029,0,0,0,0,7,0,0,7,0,0,24,38,0.02,0.0011
131041_COLLIN_CREEK,36,20020,19,0.495555556,2,20020,0.0001,36,38893,0.0009,4.962640962,38893,0.0001,5,19615,0.0003,1,19382,0.0001,4,38895,0.0001,192166,32400,5.93,121,11807952,1039396,11.36,890016,603724,1.47,0,0,0,0,0,263,0,1,263,0.0038,0,0,0,0,5,0,0,5,0,0,16,24,0.02,0.0009
131041_COLLIN_CREEK,36,18704,19,0.616666667,2,18704,0.0001,29,36467,0.0008,4.023621072,36467,0.0001,10,18403,0.0005,0,18155,0,0,36465,0,183088,32400,5.65,121,9626232,912861,10.55,958152,843746,1.14,0,0,0,0,0,184,0,1,184,0.0054,0,0,0,0,3,0,0,3,0,0,11,10,0.01,0.001
